userName,content,score,reviewCreatedVersion,at,Sentimen (Aurel),Sentimen (Ade),Sentimen (Eky),Sentimen Akhir,translated_content
Maulana Muhammad Fatwa Nafs Al Rahman,"Fitur ambil antrian online tidak berfungsi (eror terus). Jadi tetap harus ambil manual dari sehabis subuh. Kesiangan sambung besok lagi, dan begitu seterusnya.",2,4.3.0,2023-01-26 01:14:00,-1.0,-1.0,-1.0,Negatif,"Fitur ambil antrian online tidak berfungsi (eror terus). Jadi tetap harus ambil manual dari sehabis subuh. Kesiangan sambung besok lagi, dan begitu seterusnya."
Niken Gustantiah Syahaddina,"untuk update yg terbaru belum saya coba,tapi untuk app yg lama sudah cukup memadai,kecuali beberapa faskes tidak menerima log in dari mobile jkn dan harus menunjukan kartu bpjs secara konvensional",4,4.3.0,2023-01-29 01:26:47,-1.0,1.0,1.0,Positif,"untuk update yg terbaru belum saya coba,tapi untuk app yg lama sudah cukup memadai,kecuali beberapa faskes tidak menerima log in dari mobile jkn dan harus menunjukan kartu bpjs secara konvensional"
Junaedi Jenaedi,Semua perbaruan data keluarga di suruh nya pake apk ini. Tapi rubah nama anak dari nama bayi ibu nya. Menjadi nama sendiri gabisa bisa. Kalo sudah ada apah apah trus sampe di opnam di rs ga akan di terima sebelom di ganti nama nya menjadi nama sesuai kk. Sementara ubah data nya ga bisa. Jadi serba menyusahkan..,5,4.3.0,2023-01-13 13:53:00,-1.0,-1.0,-1.0,Negatif,Semua perbaruan data keluarga di suruh nya pake apk ini. Tapi rubah nama anak dari nama bayi ibu nya. Menjadi nama sendiri gabisa bisa. Kalo sudah ada apah apah trus sampe di opnam di rs ga akan di terima sebelom di ganti nama nya menjadi nama sesuai kk. Sementara ubah data nya ga bisa. Jadi serba menyusahkan..
Lenci selma Dethan,Mau login ke akun saja susah sekali Verifikasi Sudah pakai email tapi masih pakai nomor Hp juga. Okaylah 2x verifikasi tidak masalah cuman SMS musti pakai pulsa jadi saya sudah isi pulsa untuk dapat code OTPnya tapi setelah dikirim selalu gangguan sampai pulsa saya habis karna cobalagi tapi tetap tidak bisa login,1,4.3.0,2023-01-05 04:20:20,-1.0,-1.0,-1.0,Negatif,Mau login ke akun saja susah sekali Verifikasi Sudah pakai email tapi masih pakai nomor Hp juga. Okaylah 2x verifikasi tidak masalah cuman SMS musti pakai pulsa jadi saya sudah isi pulsa untuk dapat code OTPnya tapi setelah dikirim selalu gangguan sampai pulsa saya habis karna cobalagi tapi tetap tidak bisa login
Rosita Salma,"Aplikasi nya tidak bisa di pakai gimana sih!!! , Untuk login/masuk ga bisa katanya kodeny eror melulu padahal udh bener nik nya udh bnr yg lainny jg aplikasi aneh ga bisa dipake ngabisin kouta aja",1,4.3.0,2023-01-05 22:45:11,-1.0,-1.0,-1.0,Negatif,"Aplikasi nya tidak bisa di pakai gimana sih!!! , Untuk login/masuk ga bisa katanya kodeny eror melulu padahal udh bener nik nya udh bnr yg lainny jg aplikasi aneh ga bisa dipake ngabisin kouta aja"
Nurhaliza,"Kenapa sih susah banget pake menu nyaa, mau cek iuran, dr chat cika, sms, sampe web ttp aja gabisa, berbelit2, di app ga terlihat menunya, chat cika disuruh instal app, emang ga guna banget app ini, gimana sihhh anjjjj lah",1,4.3.0,2023-01-29 00:16:58,-1.0,-1.0,-1.0,Negatif,"Kenapa sih susah banget pake menu nyaa, mau cek iuran, dr chat cika, sms, sampe web ttp aja gabisa, berbelit2, di app ga terlihat menunya, chat cika disuruh instal app, emang ga guna banget app ini, gimana sihhh anjjjj lah"
Windy Sulistiyawati,Baguslah sekarang bisa urus perubahan data lewat aplikasi jadi gak perlu jauh2 ke kantor bpjs cuma ya tolong lebih ditingkatkan lagi pelayanannya karena bagi yang tidak mampu sedangkan jkn kis yang tidak berbayar sulit untuk didaftarkan,4,4.3.0,2023-01-21 05:14:57,0.0,1.0,1.0,Positif,Baguslah sekarang bisa urus perubahan data lewat aplikasi jadi gak perlu jauh2 ke kantor bpjs cuma ya tolong lebih ditingkatkan lagi pelayanannya karena bagi yang tidak mampu sedangkan jkn kis yang tidak berbayar sulit untuk didaftarkan
Muammar Rizal Alghifari (Indomie),"Pendaftaran online untuk kontrol di RS telah lewat batas waktunya tetapi harus cek-in manual di aplikasi dulu yg harus min. 1 km dari RS sedangkan rumah saya 10km dari RS, padahal aplikasi RS terkait sudah dianggap absen, alhasil tidak bisa mendaftar lagi untuk kontrol di lain hari krn hal tadi dan jika mencoba membatalkan pendaftaran dahulu malah muncul ""gagal terhubung dengan server RS""",1,4.3.0,2023-01-15 19:56:39,-1.0,-1.0,-1.0,Negatif,"Pendaftaran online untuk kontrol di RS telah lewat batas waktunya tetapi harus cek-in manual di aplikasi dulu yg harus min. 1 km dari RS sedangkan rumah saya 10km dari RS, padahal aplikasi RS terkait sudah dianggap absen, alhasil tidak bisa mendaftar lagi untuk kontrol di lain hari krn hal tadi dan jika mencoba membatalkan pendaftaran dahulu malah muncul ""gagal terhubung dengan server RS"""
Kori Fatra,"Sangat puas, masukan sedikit setelah berobat tolong beri surat keterangan sakitnya ada di bagian aplikasi(bentuk elektronik pdf barcode bukan lembar kertas dari dokter) Untuk persyaratan jika tidak masuk kerja karena sakit. Terima kasih...",5,4.3.0,2023-01-13 00:08:47,0.0,1.0,1.0,Positif,"Sangat puas, masukan sedikit setelah berobat tolong beri surat keterangan sakitnya ada di bagian aplikasi(bentuk elektronik pdf barcode bukan lembar kertas dari dokter) Untuk persyaratan jika tidak masuk kerja karena sakit. Terima kasih..."
dany Zelynbird,Sangat mempermudah utk proses berobat..utk pemilihan tanggal berobat di puskesmas hanya di batasi 2 hr sj .. Jika saat pendftran pakai email dan email tdk bs dipakai lagi apakah tdk bisa buat akun baru lagi..ya mohon disediakan fitur pembaharuan jika akun lama tdk bisa digunakan karena kan terkadang hp hilang no hrs ganti baru..ada juga lupa email.. jd mohon ada solusi agar bs menggunakan mobil jkn kembali Terima kasih. Mohon saran ttg kendala2 diatas dipertimbangkan,5,4.3.0,2023-01-06 05:36:58,0.0,1.0,1.0,Positif,Sangat mempermudah utk proses berobat..utk pemilihan tanggal berobat di puskesmas hanya di batasi 2 hr sj .. Jika saat pendftran pakai email dan email tdk bs dipakai lagi apakah tdk bisa buat akun baru lagi..ya mohon disediakan fitur pembaharuan jika akun lama tdk bisa digunakan karena kan terkadang hp hilang no hrs ganti baru..ada juga lupa email.. jd mohon ada solusi agar bs menggunakan mobil jkn kembali Terima kasih. Mohon saran ttg kendala2 diatas dipertimbangkan
Asnawati Wati,"sudah diupdate juga sama, tidak bisa daftar. Muncul tulisan jam akes tidak sesuai. Padahal data dah sesuai dimasukkan.",1,4.3.0,2023-01-22 14:01:00,-1.0,-1.0,-1.0,Negatif,"sudah diupdate juga sama, tidak bisa daftar. Muncul tulisan jam akes tidak sesuai. Padahal data dah sesuai dimasukkan."
"Muhammad Yusuf (Yusuf, S.Kom)","Bagus aplikasinya BPJS kesehatan, sangat memudahkan pendaftaran dan perubahan data, mudahan didukung oleh praktek lapangannya dengan adanya aplikasi tidak perlu adanya kartu fisik.",5,4.3.0,2023-01-21 04:43:25,1.0,1.0,1.0,Positif,"Bagus aplikasinya BPJS kesehatan, sangat memudahkan pendaftaran dan perubahan data, mudahan didukung oleh praktek lapangannya dengan adanya aplikasi tidak perlu adanya kartu fisik."
Heri Hasri,"Aplikasi ini tidak berfungsi, ketika mendaftar, nik kita di tolak dgn alasan tdk terdaftar di dukcapil. Harap diperbaiki bila ingin aplikasi ini bisa digunakan masyarakat dgn benar dan mudah.",1,4.3.0,2023-01-04 02:45:23,-1.0,-1.0,-1.0,Negatif,"Aplikasi ini tidak berfungsi, ketika mendaftar, nik kita di tolak dgn alasan tdk terdaftar di dukcapil. Harap diperbaiki bila ingin aplikasi ini bisa digunakan masyarakat dgn benar dan mudah."
Surya Dharma Purba (SDP),"Aplikasi sampah, surat rujukan saya masih aktif s/d maret tp diaplikasi malah ga muncul, ditambah lg kejadian hari ini saya berobat ke rs sakit rujukan taunya malah ga bs krn berkas berobat saya hilang oleh pihak rs udah komplain tp ada tanggapan, anehnya diaplikasi ini saya sudah tercatat berobat, ini bentuk korupsi pihak rs bersama-sama jkn/bpjs pastinya, aplikasinya sampah dan pasti orang""nya jg sama",1,4.3.0,2023-01-01 09:42:00,-1.0,-1.0,-1.0,Negatif,"Aplikasi sampah, surat rujukan saya masih aktif s/d maret tp diaplikasi malah ga muncul, ditambah lg kejadian hari ini saya berobat ke rs sakit rujukan taunya malah ga bs krn berkas berobat saya hilang oleh pihak rs udah komplain tp ada tanggapan, anehnya diaplikasi ini saya sudah tercatat berobat, ini bentuk korupsi pihak rs bersama-sama jkn/bpjs pastinya, aplikasinya sampah dan pasti orang""nya jg sama"
ahmad sueb aridzal 132430,"Sumpah kesel gua sama aplikasi mobile jkn sekarang, Data gua kok berubah no hp, email berubah padahal gua gak merasa ngerubah data. Balikin data gua seperti semula, Mobile jkn tanggung jawab.",1,4.3.0,2023-01-04 22:18:44,-1.0,-1.0,-1.0,Negatif,"Sumpah kesel gua sama aplikasi mobile jkn sekarang, Data gua kok berubah no hp, email berubah padahal gua gak merasa ngerubah data. Balikin data gua seperti semula, Mobile jkn tanggung jawab."
Gading Hegel,"Kenapa baru mau login udah disuruh auto debit sedangkan untuk auto debit tidak ada pilihan bank BNI cuma ada mandiri,BCA,BRI giliran pake rekening BRI masih gabisa lalu harus gimana buat masuk aja gabisa karena auto debit,kolo buat aplikasi yang niat lah",1,4.3.0,2023-01-16 01:44:18,-1.0,-1.0,-1.0,Negatif,"Kenapa baru mau login udah disuruh auto debit sedangkan untuk auto debit tidak ada pilihan bank BNI cuma ada mandiri,BCA,BRI giliran pake rekening BRI masih gabisa lalu harus gimana buat masuk aja gabisa karena auto debit,kolo buat aplikasi yang niat lah"
F4 Game,Kalau daftar pada saat memasukan nomor telepon minta kode verifikasi malah gk bisa.. Harus aktif dan ada pulsanya.. Setelah udh di belikan pulsa malah tetep gk bisa.. Rugi beli pulsanya,1,4.3.0,2023-01-24 08:15:49,-1.0,-1.0,-1.0,Negatif,Kalau daftar pada saat memasukan nomor telepon minta kode verifikasi malah gk bisa.. Harus aktif dan ada pulsanya.. Setelah udh di belikan pulsa malah tetep gk bisa.. Rugi beli pulsanya
Ric Co,"Di update malah gak bisa login, padahal di versi yang lama bisa, udah nyoba isi form gak bisa upload dokumen ktp, udah coba ganti nomor, ganti hp, pake laptop, tetep aja gak bisa, telfon call center disuruh ngerjain waktu jam kerja, lah gw protes jam 1 siang, bukan jam kerja?? Call center aneh...",1,4.3.0,2023-01-04 04:25:45,-1.0,-1.0,-1.0,Negatif,"Di update malah gak bisa login, padahal di versi yang lama bisa, udah nyoba isi form gak bisa upload dokumen ktp, udah coba ganti nomor, ganti hp, pake laptop, tetep aja gak bisa, telfon call center disuruh ngerjain waktu jam kerja, lah gw protes jam 1 siang, bukan jam kerja?? Call center aneh..."
faizal fajri,"aplikasi susah, biasanya tidak seribet ini buat daftar, malah harus verifikasi nomor, dan pakai biaya pulsa sendiri. mohon di perbaiki. aplikasi ginian ada untuk mempermudah bukan untuk mempersulit",1,4.3.0,2023-01-29 07:44:51,-1.0,-1.0,-1.0,Negatif,"aplikasi susah, biasanya tidak seribet ini buat daftar, malah harus verifikasi nomor, dan pakai biaya pulsa sendiri. mohon di perbaiki. aplikasi ginian ada untuk mempermudah bukan untuk mempersulit"
Ghost,Mohon maaf kok data peserta nya beda sama data yang sudah di perbarui. Di aplikasi nya masih menggunakan data yg lama . Padahal data saya berikut alamat di ktp saya sudah saya perbarui memakai alamat baru . Tapi di aplikasinya masih alamat yg dulu. Tolong di perbarui secepat nya kalo memang aplikasi ini akan berguna untuk masa yang akan datang . Terimakasih,1,4.3.0,2023-01-23 03:12:17,-1.0,-1.0,-1.0,Negatif,Mohon maaf kok data peserta nya beda sama data yang sudah di perbarui. Di aplikasi nya masih menggunakan data yg lama . Padahal data saya berikut alamat di ktp saya sudah saya perbarui memakai alamat baru . Tapi di aplikasinya masih alamat yg dulu. Tolong di perbarui secepat nya kalo memang aplikasi ini akan berguna untuk masa yang akan datang . Terimakasih
widiya citra,"gatau apa gunanya apk ini, mau daftar antrean online gagal terus padahal sudah update, sudah bersihkan chace, sudah download ulang juga, tetepaja gabisa padahal jaringan bagus, paketan juga masih banyak banget",1,4.3.0,2023-01-09 13:47:21,-1.0,-1.0,-1.0,Negatif,"gatau apa gunanya apk ini, mau daftar antrean online gagal terus padahal sudah update, sudah bersihkan chace, sudah download ulang juga, tetepaja gabisa padahal jaringan bagus, paketan juga masih banyak banget"
nurbayah bayah,"Apakah lewat Aplikasi memang tidak bisa menyambung kan ke Auto Debit?? setelah daftar keluar utk nomer bayarx, tapi lewat dri tanggal jatuh tempox untuk bayar itu gimana ya, apa kah bisa?",3,4.3.0,2023-01-13 08:32:53,0.0,-1.0,0.0,Netral,"Apakah lewat Aplikasi memang tidak bisa menyambung kan ke Auto Debit?? setelah daftar keluar utk nomer bayarx, tapi lewat dri tanggal jatuh tempox untuk bayar itu gimana ya, apa kah bisa?"
Restu Saepul,"Kenapa kalau update harus pake sms dan pemilik wajib punya pulsa, apa tdk di pikirkan kalangan masyarakat bawah mau berobat aja harud beli pulsa dlu, ribet bgtt ga kaya app lain kalau update ya update aja gth ini kan app milik pemerintah apa iya harus se ribet itu, di bikin simple kan bisa app lain aja bisa ko, tolong di perbaiki demi kenyamanan pengguna dan masyarakat,",1,4.3.0,2023-01-15 04:40:32,-1.0,-1.0,-1.0,Negatif,"Kenapa kalau update harus pake sms dan pemilik wajib punya pulsa, apa tdk di pikirkan kalangan masyarakat bawah mau berobat aja harud beli pulsa dlu, ribet bgtt ga kaya app lain kalau update ya update aja gth ini kan app milik pemerintah apa iya harus se ribet itu, di bikin simple kan bisa app lain aja bisa ko, tolong di perbaiki demi kenyamanan pengguna dan masyarakat,"
Night Knight,"Untuk Bapak/Ibu yg tidak bisa membuka aplikasi ini karena aplikasi menanyakan nomor PIN baru, silakan isi PIN baru dengan 6 digit nomor yang Bapak/Ibu sukai, lalu catat/screenshoot. Nomor PIN baru ini akan digunakan jika Bapak/Ibu akan melakukan perubahan data peserta. Demikian penjelasan dari satpam di kantor BPJS di kota saya.",3,4.3.0,2023-01-01 04:39:00,0.0,-1.0,0.0,Netral,"Untuk Bapak/Ibu yg tidak bisa membuka aplikasi ini karena aplikasi menanyakan nomor PIN baru, silakan isi PIN baru dengan 6 digit nomor yang Bapak/Ibu sukai, lalu catat/screenshoot. Nomor PIN baru ini akan digunakan jika Bapak/Ibu akan melakukan perubahan data peserta. Demikian penjelasan dari satpam di kantor BPJS di kota saya."
Aditya Angkasa,"Pengelola bobrok, tagihan tanpa tunggakan , sdh 3-4x auto debit ngmbilnya bulan sekarang paling gde 4x tagihan. Dikira uang kecil apa, pengelola bobrok kompalin sana sini jawabannya sama dan parahnya gx bisa di kembalikan uang yg sdh di tarik auto debit, dan fitur buat ngelepas auto debit gx ada, bukan buat nyaman dan mempermudah pengguna tapi malah buat pengguna sengsara dengan penarikan auto debit gx ngotak, bener bener bobrok pengelolanya padahal kesalahan dari pihak bpjsnya tetap gx mw salah",1,4.3.0,2023-01-29 13:23:25,-1.0,-1.0,-1.0,Negatif,"Pengelola bobrok, tagihan tanpa tunggakan , sdh 3-4x auto debit ngmbilnya bulan sekarang paling gde 4x tagihan. Dikira uang kecil apa, pengelola bobrok kompalin sana sini jawabannya sama dan parahnya gx bisa di kembalikan uang yg sdh di tarik auto debit, dan fitur buat ngelepas auto debit gx ada, bukan buat nyaman dan mempermudah pengguna tapi malah buat pengguna sengsara dengan penarikan auto debit gx ngotak, bener bener bobrok pengelolanya padahal kesalahan dari pihak bpjsnya tetap gx mw salah"
Sheila Chei,"Minta update melulu nih aplikasi. Kalau ga diupdate, langsung out sendiri. Apa sih mau nya? Ribet amat aplikasi harus update terus2an. Meskipun intinya peningkatan aplikasi, tapi ya ga wajib update juga keles.",1,4.3.0,2023-01-22 17:19:43,-1.0,-1.0,-1.0,Negatif,"Minta update melulu nih aplikasi. Kalau ga diupdate, langsung out sendiri. Apa sih mau nya? Ribet amat aplikasi harus update terus2an. Meskipun intinya peningkatan aplikasi, tapi ya ga wajib update juga keles."
Yesha Lucu,"Setelah pembaruan malah ga bisa masuk, nik ktp nya salah terus padahal sudah di ketik dengan benar sampai berkali2 coba tetap aja ga bisa",1,4.3.0,2023-01-12 22:57:09,-1.0,-1.0,-1.0,Negatif,"Setelah pembaruan malah ga bisa masuk, nik ktp nya salah terus padahal sudah di ketik dengan benar sampai berkali2 coba tetap aja ga bisa"
Rya Amir,"Saya pernah daftar akun disini, tapi saat mau login kembali saya lupa kata sandi. Pas tekan lupa kata sandi trus masukkan nomor NIK kependudukan kenapa tertulis akun anda belum terdaftar? Trus saya daftar ulang akun malah katanya data tidak ditemukan.",1,4.3.0,2023-01-09 00:23:31,-1.0,-1.0,-1.0,Negatif,"Saya pernah daftar akun disini, tapi saat mau login kembali saya lupa kata sandi. Pas tekan lupa kata sandi trus masukkan nomor NIK kependudukan kenapa tertulis akun anda belum terdaftar? Trus saya daftar ulang akun malah katanya data tidak ditemukan."
kunta haruman mukti,Fitur pendaftaran pelayanan antrean mohon di perbaiki. Saya sudah daftar dan men dapat nomor antrean. Setelah itu ga bisa kebuka. Dan pas datang ke rs. Nomor antrean tersebut sudah jd nama org lain,1,4.3.0,2023-01-30 03:01:00,-1.0,-1.0,-1.0,Negatif,Fitur pendaftaran pelayanan antrean mohon di perbaiki. Saya sudah daftar dan men dapat nomor antrean. Setelah itu ga bisa kebuka. Dan pas datang ke rs. Nomor antrean tersebut sudah jd nama org lain
Sisilia Berlin,"Saya tidak bisa login, pdahal NIK dan no BPJS sudah sesuai. Di suruh update no HP sudah saya hubungi Pandawa tapi masih saja gak bisa login sampe berulang kali gagal terus pdhal password juga udah bener.",1,4.3.0,2023-01-04 07:54:24,-1.0,-1.0,-1.0,Negatif,"Saya tidak bisa login, pdahal NIK dan no BPJS sudah sesuai. Di suruh update no HP sudah saya hubungi Pandawa tapi masih saja gak bisa login sampe berulang kali gagal terus pdhal password juga udah bener."
Idarwati Syam,Sangat mudah diaplikasikan untuk perubahan data faskes. Sebaiknya alamat di map disinkronkan dgn nama faskes yg terdaftar. Terimakasih,5,4.3.0,2023-01-30 00:55:46,0.0,1.0,1.0,Positif,Sangat mudah diaplikasikan untuk perubahan data faskes. Sebaiknya alamat di map disinkronkan dgn nama faskes yg terdaftar. Terimakasih
Mr Ecko Dharmoe,Aplikasi payah...untuk ruda data dimintai pin ...ini itu.... !! Padahal gak notifikasi pin yang masuk ke email/no.hp... Mending langsung ke Luring aja atau kantor nya aajaa..!! Terlalu ribet...!!,1,4.3.0,2023-01-15 07:52:51,-1.0,-1.0,-1.0,Negatif,Aplikasi payah...untuk ruda data dimintai pin ...ini itu.... !! Padahal gak notifikasi pin yang masuk ke email/no.hp... Mending langsung ke Luring aja atau kantor nya aajaa..!! Terlalu ribet...!!
Juju Juhana,"Fitur lumayan lengkap. Cuman saat di update ulang(wajib), Harus login ulang lumayan susah dan belum singkron dengan akun googlle diperangkat",2,4.3.0,2023-01-16 05:21:35,0.0,-1.0,-1.0,Negatif,"Fitur lumayan lengkap. Cuman saat di update ulang(wajib), Harus login ulang lumayan susah dan belum singkron dengan akun googlle diperangkat"
